player_name,player_id,season,season_type,team,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Aaron Brooks,brookaa01,2014,RS,DEN,1781,841,1.279402268,-3.013926754,-1.734524486,-1.168164992,0.739422769,-0.428742224,0.865452443,-2.388483736,-1.523031293,0.530856522,0.530856522,0,0.773987566,-1.911327152,-1.137339586,0.799980467
Aaron Brooks,brookaa01,2014,RS,HOU,1457,716,0.601052149,-1.044483049,-0.4434309,-2.154799989,-0.580682695,-2.735482684,-1.03E-05,-1.027015897,-1.027026214,0.628861993,0.628861993,0,0.370245977,-0.591274101,-0.221028124,-0.083180705
Aaron Brooks,brookaa01,2015,PO,CHI,251,132,-4.437666724,-4.993700845,-9.431367569,-12.12582658,-7.343821581,-19.46964816,-6.299797712,-5.835093992,-12.1348917,-0.640244338,0,-0.640244338,-3.228831797,-6.078609497,-9.307441294,-1.719373096
Aaron Brooks,brookaa01,2015,RS,CHI,3705,1885,1.460507843,-3.383415111,-1.922907269,1.946823832,0.0413454,1.988169232,1.649498798,-2.889518436,-1.240019638,1.4468499,1.4468499,0,1.559948143,-1.940472188,-0.380524045,-0.352557027
Aaron Brooks,brookaa01,2016,RS,CHI,2256,1108,-0.037963626,-1.255280228,-1.293243854,0.806915299,0.665376002,1.472291301,0.163022608,-0.925842757,-0.762820149,1.119932906,1.119932906,0,0.458035526,-1.24103851,-0.783002984,-0.297736218
Aaron Brooks,brookaa01,2017,PO,IND,14,7,9.16063089,-22.64217786,-13.48154697,26.77597666,-46.82446702,-20.04849036,13.32394715,-28.96964058,-15.64569343,-0.049026089,0,-0.049026089,8.149345782,-20.24494487,-12.09559909,3.103250834
Aaron Brooks,brookaa01,2017,RS,IND,1805,894,-0.445436929,-2.836500814,-3.281937743,-2.201025602,1.028144351,-1.172881251,-0.831083935,-2.198066979,-3.029150914,-0.126450874,-0.126450874,0,-1.386912416,-2.944238151,-4.331150567,-0.674173812
Aaron Brooks,brookaa01,2018,PO,MIN,7,3,0.040692817,-1.28818026,-1.247487443,-18.19218419,26.78403611,8.591851912,-3.860985009,4.513797581,0.652812572,0.005271016,0,0.005271016,-4.613612535,-4.234911308,-8.848523843,-1.827887479
Aaron Brooks,brookaa01,2018,RS,MIN,397,189,-0.746616798,-4.714730693,-5.461347491,-5.064215867,-5.331152168,-10.39536803,-1.765752614,-5.1159177,-6.881670314,-0.397393094,-0.397393094,0,-1.186877992,-4.315789783,-5.502667775,-0.252663269
Aaron Gordon,gordoaa01,2015,RS,ORL,1603,797,-1.864780405,-0.058033949,-1.922814354,-1.508845566,-0.031813902,-1.540659468,-1.853828848,-0.014868085,-1.868696933,0.357701529,0.357701529,0,-2.88046227,-0.838735059,-3.719197329,-0.17720031
Aaron Gordon,gordoaa01,2016,RS,ORL,3823,1863,1.215972109,0.028771669,1.244743779,-0.740503991,0.038691392,-0.701812599,0.894396971,0.045811175,0.940208146,3.505305488,3.505305488,0,0.756292443,-0.212652252,0.543640191,-0.062592982
Aaron Gordon,gordoaa01,2017,RS,ORL,4687,2298,-0.236580694,-0.082429355,-0.319010049,6.141732307,-1.138483135,5.003249172,1.139264403,-0.278444652,0.860819751,4.228521971,4.228521971,0,0.663884229,-0.695295806,-0.031411577,-0.114602533
Aaron Gordon,gordoaa01,2018,RS,ORL,3994,1909,-0.322872024,1.627140347,1.304268323,1.714358011,0.74849111,2.462849121,0.133844135,1.572103506,1.705947641,4.354286776,4.354286776,0,0.343158376,1.234973541,1.578131917,0.327291902
Aaron Gordon,gordoaa01,2019,PO,ORL,328,164,0.987520982,-4.490610503,-3.503089521,1.04407314,-11.29250939,-10.24843625,1.18642197,-6.173110189,-4.986688219,-0.193883226,0,-0.193883226,1.711893982,-4.683186681,-2.971292699,0.445113765
Aaron Gordon,gordoaa01,2019,RS,ORL,5446,2633,0.297214696,0.648631988,0.945846683,-1.329823068,0.866240685,-0.463582383,-0.013502197,0.713854568,0.700352371,4.616578044,4.616578044,0,-0.285438375,0.552131427,0.266693051,-0.406232876
Aaron Gordon,gordoaa01,2020,RS,ORL,4190,2017,-0.3244527348,-0.7625688564,-1.087021591,2.381616357,-2.427986692,-0.04637033505,0.2455142571,-1.183777789,-0.938263532,1.853541737,1.853541737,0,0.4214751502,-0.9716470921,-0.5501719418,-0.595188118
Aaron Gordon,gordoaa01,2021,RS,ORL,842,403,0.489407848,4.376472025,4.865879873,5.982213283,1.672646681,7.654859964,1.375538699,4.181287373,5.556826072,1.711387742,1.711387742,0,1.374187184,1.807532784,3.181719968,0.2040607395
Aaron Gray,grayaa01,2014,RS,SAC,683,335,-3.377672789,2.724868714,-0.652804075,-1.342547712,-3.145133433,-4.487681145,-3.183393585,1.689761708,-1.493631877,0.214828127,0.214828127,0,-3.116094904,0.646036825,-2.470058078,0.041743975
Aaron Gray,grayaa01,2014,RS,TOR,38,20,-8.812997634,-17.19924487,-26.0122425,3.387184788,-7.128533704,-3.741348916,-6.848501885,-16.19043209,-23.03893397,-0.206199754,-0.206199754,0,-6.134424849,-12.73767562,-18.87210047,-0.383851903
Aaron Harrison,harriaa01,2016,PO,CHA,16,7,-5.000880458,-11.65724601,-16.65812647,-10.47096252,-8.195046281,-18.6660088,-6.252630518,-11.50458203,-17.75721255,-0.055784528,0,-0.055784528,-6.177851178,-12.96315397,-19.14100515,0.872197203
Aaron Harrison,harriaa01,2016,RS,CHA,206,93,-5.652148108,0.83005221,-4.822095898,-5.30647384,1.769104641,-3.537369199,-5.955001422,1.031067132,-4.923934291,-0.104434111,-0.104434111,0,-4.873099726,-0.805190296,-5.678290022,1.216249344
Aaron Harrison,harriaa01,2017,RS,CHA,34,17,-5.332401734,-7.67979956,-13.01220129,-16.74750011,3.498666243,-13.24883386,-8.062220125,-5.823801001,-13.88602113,-0.094780753,-0.094780753,0,-6.169855315,-5.486028647,-11.65588396,-1.834533984
Aaron Harrison,harriaa01,2018,RS,DAL,480,233,-2.35415814,-3.051214776,-5.405372916,-4.541756069,-5.467861785,-10.00961785,-2.923254816,-3.735336865,-6.658591682,-0.464630369,-0.464630369,0,-2.271443324,-1.710354014,-3.981797338,-0.002075255
Aaron Holiday,holidaa01,2019,PO,IND,27,13,-8.435165795,-7.556292203,-15.991458,-7.482801785,4.114246966,-3.368554819,-8.643693668,-5.646160122,-14.28985379,-0.079149522,0,-0.079149522,-6.913032328,-1.95440484,-8.867437168,0.264473425
Aaron Holiday,holidaa01,2019,RS,IND,1391,646,-0.629418322,2.032320507,1.402902185,0.408542668,3.22007503,3.628617698,-0.455736746,2.358144951,1.902408205,1.543244525,1.543244525,0,-0.71786584,1.357450594,0.639584754,0.655394725
Aaron Holiday,holidaa01,2020,PO,IND,152,72,2.890660416,-8.726317265,-5.835656849,1.771563218,-26.28912204,-24.51755882,2.92751822,-12.90626346,-9.978745236,-0.2755721048,0,-0.2755721048,-0.1540698927,-10.73458115,-10.88865104,0.6169250709
Aaron Holiday,holidaa01,2020,RS,IND,3379,1617,-0.3085086959,1.573294573,1.264785877,2.883908031,-0.1620117013,2.721896329,0.3432692522,1.268603755,1.611873007,3.588927454,3.588927454,0,0.2520363436,1.307458099,1.559494442,-0.2720774298
Aaron Holiday,holidaa01,2021,RS,IND,645,301,-2.573593436,-2.187978611,-4.761572046,-2.684030504,1.719203665,-0.9648268393,-2.693251952,-1.720764443,-4.414016395,-0.2570007295,-0.2570007295,0,-2.551277822,-0.4409582542,-2.992236077,0.5818412402
Aaron Jackson,jacksaa01,2018,PO,HOU,36,17,-6.635170201,-10.0450824,-16.6802526,-11.87338705,4.56072208,-7.312664971,-8.193313161,-7.688506185,-15.88181935,-0.116361543,0,-0.116361543,-6.596463018,-8.504939609,-15.10140263,-0.919885546
Aaron Jackson,jacksaa01,2018,RS,HOU,66,35,-7.545438829,-13.42541744,-20.97085627,-9.163957578,-6.422486626,-15.5864442,-8.394948529,-12.7968355,-21.19178402,-0.329191452,-0.329191452,0,-6.533201973,-9.076901854,-15.61010383,-0.037196309
Aaron Nesmith,nesmiaa01,2021,RS,BOS,142,66,-9.765527037,-5.681604049,-15.44713109,-8.080746878,-6.450605656,-14.53135253,-9.965253161,-6.055478691,-16.02073185,-0.4484341556,-0.4484341556,0,-7.485811125,-6.396258658,-13.88206978,0.3575559933
Abdel Nader,naderab01,2018,PO,BOS,66,33,-0.502644722,-5.386076333,-5.888721055,-9.706861916,1.643697483,-8.063164432,-2.476472719,-4.31067782,-6.787150539,-0.070850066,0,-0.070850066,-5.708888393,-7.887879736,-13.59676813,1.03874762
Abdel Nader,naderab01,2018,RS,BOS,1093,522,-4.34788907,-2.097617537,-6.445506607,-5.895366942,-2.6253575,-8.520724441,-4.932026307,-2.395405471,-7.327431778,-1.225844432,-1.225844432,0,-4.970364704,-2.784625083,-7.754989787,0.550276162
Abdel Nader,naderab01,2019,PO,OKC,12,5,-7.850246749,-12.75793231,-20.60817906,-30.74067776,28.38975077,-2.350926994,-13.01623048,-5.001183396,-18.01741388,-0.039390824,0,-0.039390824,-15.99476852,-9.085559363,-25.08032788,-1.924912521
Abdel Nader,naderab01,2019,RS,OKC,1518,694,-2.892244714,-2.224909832,-5.117154546,-8.910902897,-1.632529472,-10.54343237,-4.331531779,-2.290471425,-6.622003204,-1.368862843,-1.368862843,0,-4.224167736,-1.625316395,-5.849484132,-0.158438961
Abdel Nader,naderab01,2020,PO,OKC,54,25,-4.319634353,6.104381583,1.78474723,-22.98211959,-1.870579176,-24.85269877,-8.337308932,4.760630871,-3.576678061,-0.01086933888,0,-0.01086933888,-8.51577863,0.6203284386,-7.895450191,-0.05125023528
Abdel Nader,naderab01,2020,RS,OKC,1839,867,-2.507577617,-0.1680166349,-2.675594252,-6.421611639,0.7875437134,-5.634067926,-3.482983218,-0.01743371944,-3.500416938,-0.3313427826,-0.3313427826,0,-3.552392914,-0.7432820807,-4.295674994,-0.1843107658
Abdel Nader,naderab01,2021,RS,PHO,32,15,5.648431873,-0.308006293,5.34042558,-6.729426424,23.80516788,17.07574145,4.111182661,3.086481908,7.197664569,0.07546544127,0.07546544127,0,2.535136871,0.8891671152,3.424303987,-0.8898753164
Adam Mokoka,mokokad01,2020,RS,CHI,234,112,-0.1097789716,-0.9094276771,-1.019206649,10.88683178,3.808886415,14.69571819,2.232466985,0.002342504853,2.23480949,0.2847326014,0.2847326014,0,-0.291702581,-0.09292844647,-0.3846310274,-0.03992357763
Adam Mokoka,mokokad01,2021,RS,CHI,91,41,-3.180090288,-0.1635503695,-3.343640658,-16.82674703,9.731817714,-7.094929319,-5.264149207,1.315652284,-3.948496924,-0.02536653536,-0.02536653536,0,-4.004041766,-1.285909064,-5.289950831,1.2050971
Admiral Schofield,schofad01,2020,RS,WAS,791,368,-1.80405909,-3.9200524,-5.724111489,-2.21002794,-0.8799931093,-3.09002105,-1.996430996,-3.440502385,-5.436933381,-0.5019135568,-0.5019135568,0,-1.924901213,-4.007554366,-5.932455579,-0.5197196245
Adonis Thomas,thomaad01,2014,RS,ORL,48,24,-0.137398517,0.025297099,-0.112101418,-0.165500268,16.41817011,16.25266984,-0.083268806,3.474839914,3.391571108,0.074500678,0.074500678,0,-4.238732496,0.716384432,-3.522348064,-0.894879368
Adonis Thomas,thomaad01,2014,RS,PHI,27,13,6.527372082,-4.640739975,1.886632107,17.4263094,-8.793592056,8.632717345,9.337885059,-5.703104749,3.63478031,0.043904554,0.043904554,0,6.702609385,-3.021681331,3.680928055,3.526192024
Adreian Payne,paynead01,2015,RS,ATL,38,19,-8.668479079,-7.96124835,-16.62972743,-15.22454998,-18.5127415,-33.73729148,-10.57951482,-10.67150555,-21.25102038,-0.180052215,-0.180052215,0,-4.532887078,-6.068670806,-10.60155788,0.37804025
Adreian Payne,paynead01,2015,RS,MIN,1419,720,-5.053457471,-3.580013097,-8.633470568,-0.516313514,-5.588527063,-6.104840577,-4.382560797,-4.114689982,-8.497250779,-2.104232318,-2.104232318,0,-4.285359538,-3.071605899,-7.356965438,-0.317303717
Adreian Payne,paynead01,2016,RS,MIN,989,486,-3.536037764,-3.023827217,-6.559864981,-2.203627053,-4.59289422,-6.796521272,-3.466380137,-3.479048205,-6.945428342,-1.04016349,-1.04016349,0,-3.181359548,-3.0888046,-6.270164148,-0.011569199
Adreian Payne,paynead01,2017,RS,MIN,278,135,-0.428952972,-4.426945113,-4.855898085,-5.243784171,7.931773651,2.687989479,-1.479682929,-2.030935115,-3.510618044,-0.052925527,-0.052925527,0,-0.354861231,-1.753108268,-2.1079695,1.004400065
Adreian Payne,paynead01,2018,RS,ORL,88,43,0.252919543,-6.504411079,-6.251491535,-2.959714761,-9.776230185,-12.73594495,-0.313224238,-7.510396334,-7.823620572,-0.111438657,-0.111438657,0,-1.556451492,-5.329348045,-6.885799538,0.11632216
AJ Hammons,hammoaj01,2017,RS,DAL,329,163,-6.95183826,-3.92368953,-10.87552779,-1.758884399,2.795691696,1.036807296,-6.225790238,-2.75331199,-8.979102228,-0.515632351,-0.515632351,0,-6.869165002,-3.507816805,-10.37698181,-0.453689655
AJ Price,priceaj01,2014,RS,MIN,210,99,-2.020358955,-0.681811289,-2.702170244,-8.492149304,8.552275128,0.060125824,-3.567381124,1.164699957,-2.402681166,0.017380912,0.017380912,0,-3.147748857,-2.67766897,-5.825417827,-0.88622976
AJ Price,priceaj01,2015,RS,CLE,173,87,-3.097955355,1.580832655,-1.5171227,-12.51189464,-7.785422298,-20.29731694,-5.296490127,-0.239449133,-5.53593926,-0.121217859,-0.121217859,0,-2.410158711,-2.230080215,-4.640238925,-1.894261588
AJ Price,priceaj01,2015,RS,IND,369,193,4.401089229,2.241916652,6.643005881,2.480273812,-1.01017077,1.470103043,4.32069676,1.703751787,6.024448547,0.845179902,0.845179902,0,2.806770899,-0.0275069,2.779263999,-2.089656821
AJ Price,priceaj01,2015,RS,PHO,87,44,-8.01604771,-0.650665915,-8.666713624,-11.98401408,-6.37771757,-18.36173165,-9.327996229,-1.872132618,-11.20012885,-0.186721976,-0.186721976,0,-6.224793528,-1.363646934,-7.588440462,-1.503047492
Al Harrington,harrial01,2014,PO,WAS,119,59,-6.631247837,-0.269806369,-6.901054205,-14.16372826,1.998666933,-12.16506133,-8.671568772,0.074308679,-8.597260093,-0.18411854,0,-0.18411854,-2.343327309,-2.379744543,-4.723071852,1.321882928
Al Harrington,harrial01,2014,RS,WAS,1012,511,-1.879285466,-0.105571695,-1.984857161,0.444799273,-2.028383668,-1.583584395,-1.515829462,-0.540616213,-2.056445676,0.181734456,0.181734456,0,-1.849147011,-1.407007401,-3.256154412,0.486095055
Al Horford,horfoal01,2014,RS,ATL,1934,958,-1.684508946,2.589232153,0.904723208,-0.517904889,1.087709425,0.569804536,-1.526519103,2.43475599,0.908236886,1.783800249,1.783800249,0,-1.260007766,1.088686042,-0.171321725,-0.227553661
Al Horford,horfoal01,2015,PO,ATL,1047,522,-0.006832739,3.271137204,3.264304464,-2.510215827,8.049326447,5.53911062,-0.530280009,4.439350815,3.909070806,1.820075974,0,1.820075974,-2.354020406,2.697665481,0.343645075,-0.475511404
Al Horford,horfoal01,2015,RS,ATL,4637,2318,0.136199725,2.07084412,2.207043844,1.826706045,-0.707004925,1.11970112,0.440596213,1.581138127,2.02173434,5.602148953,5.602148953,0,0.927210308,0.889998215,1.817208522,-0.698608161
Al Horford,horfoal01,2016,PO,ATL,670,327,-1.195413892,6.886450899,5.691037007,-6.011621167,-4.316899283,-10.32852045,-2.2956887,4.900926856,2.605238155,0.926787216,0,0.926787216,-0.002504515,3.116735046,3.114230531,0.549611799
Al Horford,horfoal01,2016,RS,ATL,5463,2631,-0.236345358,1.703316479,1.466971121,-0.29276003,1.865525943,1.572765913,-0.248532666,1.775043008,1.526510342,5.740343654,5.740343654,0,0.0450804,1.812439845,1.857520245,-0.002910376
Al Horford,horfoal01,2017,PO,BOS,1188,610,2.546699314,0.183192423,2.729891737,-0.054072554,-6.000235503,-6.054308057,2.157355363,-1.08214232,1.075213043,1.209191543,0,1.209191543,0.541992526,-2.622567122,-2.080574597,-1.465804651
Al Horford,horfoal01,2017,RS,BOS,4464,2193,0.205929927,0.478302955,0.684232882,2.635981483,-0.564407187,2.071574296,0.69277794,0.277490175,0.970268115,4.144691862,4.144691862,0,0.895927486,0.123257843,1.019185329,-0.419448037
Al Horford,horfoal01,2018,PO,BOS,1327,679,0.596096015,2.188722936,2.784818951,3.278673492,4.129548489,7.408221981,1.209865075,2.667081741,3.876946816,2.332728247,0,2.332728247,-1.326575215,2.166880817,0.840305602,-1.4423478
Al Horford,horfoal01,2018,RS,BOS,4612,2277,0.038509923,3.556879175,3.595389098,3.919164808,1.649941342,5.56910615,0.8659446,3.291071879,4.157016479,7.986477484,7.986477484,0,0.447545744,2.625121205,3.072666949,-0.464565733
Al Horford,horfoal01,2019,PO,BOS,652,310,1.314856987,7.076604757,8.391461744,5.385182039,6.250493275,11.63567531,2.263267399,7.19411486,9.45738226,1.982425276,0,1.982425276,3.285034191,5.691813316,8.976847507,-0.442710373
Al Horford,horfoal01,2019,RS,BOS,4144,1973,0.799330515,1.767326237,2.566656752,3.81208772,-0.221668065,3.590419655,1.463897992,1.407035663,2.870933656,5.635706284,5.635706284,0,1.725227606,1.685759245,3.410986851,-0.404612231
Al Horford,horfoal01,2020,PO,PHI,262,129,0.784241379,-2.527333128,-1.743091749,-0.7439631368,-6.162045291,-6.906008427,0.451449419,-3.403965681,-2.952516262,-0.01377528096,0,-0.01377528096,0.8895289901,-4.390749488,-3.501220498,0.2060602398
Al Horford,horfoal01,2020,RS,PHI,4245,2025,-0.01300080065,0.6432345998,0.6302337991,1.668428557,1.587169178,3.255597736,0.3247841849,0.8477992649,1.17258345,4.042625079,4.042625079,0,0.9024072709,1.477744637,2.380151908,-0.252237755
Al Horford,horfoal01,2021,RS,OKC,504,244,-3.33380616,-0.2606027711,-3.594408931,2.102112395,7.929691707,10.0318041,-2.632693758,0.9237683029,-1.708925455,0.129206453,0.129206453,0,-1.999102921,1.208087338,-0.7910155828,-0.3114649744
Al Jefferson,jeffeal01,2014,PO,CHA,201,106,-2.450959704,4.551499028,2.100539323,-2.967909679,-2.931271515,-5.899181194,-2.625030219,3.270330039,0.64529982,0.188149795,0,0.188149795,-3.864306252,3.843515843,-0.02079041,-0.603016445
Al Jefferson,jeffeal01,2014,RS,CHA,4967,2553,-0.942354044,2.311067663,1.36871362,1.041711263,-0.595716076,0.445995187,-0.546098135,1.824568764,1.278470629,5.202659857,5.202659857,0,-1.203177986,2.020070272,0.816892287,-0.815004296
Al Jefferson,jeffeal01,2015,RS,CHA,3892,1992,-2.848480302,0.79989301,-2.048587292,0.026514928,-1.988727234,-1.962212306,-2.327650929,0.25443689,-2.073214039,0.680319016,0.680319016,0,-2.465594496,1.315804234,-1.149790261,-1.047155101
Al Jefferson,jeffeal01,2016,PO,CHA,308,168,-1.366099654,-3.804764522,-5.170864175,-0.937739973,-14.00807629,-14.94581626,-1.377236834,-6.11223842,-7.489475255,-0.405860528,0,-0.405860528,-3.046208006,-6.931874581,-9.978082587,-2.977293333
Al Jefferson,jeffeal01,2016,RS,CHA,2221,1096,-2.389945149,-0.889974756,-3.279919905,-1.429509077,1.263507322,-0.166001755,-2.364334257,-0.519116413,-2.88345067,-0.074142233,-0.074142233,0,-2.528853259,0.080134624,-2.448718635,-0.629294716
Al Jefferson,jeffeal01,2017,RS,IND,1885,931,-1.013074092,-1.316178571,-2.329252663,-2.57179559,-1.46186348,-4.03365907,-1.396568209,-1.436593945,-2.833162155,-0.038995596,-0.038995596,0,-1.993640405,-1.923154076,-3.916794481,-1.256778902
Al Jefferson,jeffeal01,2018,RS,IND,989,484,-0.937758034,-1.906921102,-2.844679136,-0.626930204,-1.71022803,-2.337158233,-0.946375817,-1.985709626,-2.932085443,-0.044684907,-0.044684907,0,-0.616949967,-1.507788199,-2.124738166,-0.61483092
Al-Farouq Aminu,aminual01,2014,RS,NOP,4013,2045,-1.298658777,0.820811922,-0.477846854,-1.085022285,-1.265860324,-2.35088261,-1.329687578,0.47150828,-0.858179298,1.966334705,1.966334705,0,-1.391957408,0.746146069,-0.645811339,-0.365099976
Al-Farouq Aminu,aminual01,2015,PO,DAL,322,150,4.910679116,4.971737213,9.882416329,5.340899035,7.117199122,12.45809816,5.266196841,5.779966043,11.04616288,1.095710366,0,1.095710366,2.925176268,4.419208281,7.344384549,0.600726088
Al-Farouq Aminu,aminual01,2015,RS,DAL,2806,1366,-0.58478309,2.072594331,1.487811241,0.096365831,4.052921893,4.149287724,-0.499560389,2.607961521,2.108401132,3.393479392,3.393479392,0,0.086456618,2.376533116,2.462989734,0.212360979
Al-Farouq Aminu,aminual01,2016,PO,POR,769,372,1.939595912,4.523280479,6.462876391,1.936033232,4.182648079,6.118681311,1.983082566,4.729039908,6.712122474,1.876604211,0,1.876604211,2.630935935,4.724712276,7.355648211,1.254268466
Al-Farouq Aminu,aminual01,2016,RS,POR,4804,2341,-1.162199583,0.698960663,-0.46323892,1.316740892,-0.014989156,1.301751736,-0.736819678,0.605983519,-0.130836159,3.140314263,3.140314263,0,-0.33006788,0.522147131,0.192079251,0.376125849
Al-Farouq Aminu,aminual01,2017,PO,POR,240,113,-1.868930301,1.660761153,-0.208169148,2.549452691,-0.437786363,2.111666328,-1.010781196,1.380537318,0.369756122,0.183512988,0,0.183512988,2.586434859,2.606340441,5.1927753,-1.035957464
Al-Farouq Aminu,aminual01,2017,RS,POR,3607,1773,-2.357615808,3.515030127,1.157414318,-1.077039486,2.359545802,1.282506315,-2.248002964,3.51090983,1.262906866,3.619383246,3.619383246,0,-1.719371362,3.065747443,1.346376081,-0.287259139
Al-Farouq Aminu,aminual01,2018,PO,POR,275,131,3.072826964,0.104441363,3.177268328,-10.42123081,0.844676425,-9.576554386,0.45319625,0.351254621,0.80445087,0.24486175,0,0.24486175,-1.143821432,0.596160415,-0.547661017,-0.061453534
Al-Farouq Aminu,aminual01,2018,RS,POR,4251,2072,-1.43819334,2.288286833,0.850093493,2.630187085,1.362985881,3.993172965,-0.673830439,2.204891586,1.531061147,4.514393812,4.514393812,0,-0.775594681,2.851204559,2.075609878,-0.246874329
Al-Farouq Aminu,aminual01,2019,PO,POR,823,399,-0.772842293,-0.486825909,-1.259668203,-0.865110771,-2.671896999,-3.53700777,-0.8795519,-0.971743521,-1.851295421,0.187200015,0,0.187200015,-1.023038546,-0.777889953,-1.8009285,-0.783185313
Al-Farouq Aminu,aminual01,2019,RS,POR,4833,2292,-0.451814907,1.058846079,0.607031172,4.369344326,0.068177321,4.437521646,0.500682646,0.909940175,1.410622821,4.838685585,4.838685585,0,0.453090634,0.99128424,1.444374874,-0.558376831
Al-Farouq Aminu,aminual01,2020,RS,ORL,793,380,-4.063797692,2.370085586,-1.693712106,-9.255272383,5.007742327,-4.247530056,-5.39599124,3.057908871,-2.338082369,0.07950282006,0.07950282006,0,-4.819085275,2.307332183,-2.511753092,-0.4578681252
Alan Anderson,anderal01,2014,PO,BRK,498,261,-0.365645046,0.174191677,-0.191453369,-8.101545161,1.783869957,-6.317675203,-2.011770578,0.495606472,-1.516164106,0.171242842,0,0.171242842,-2.241210918,0.47144245,-1.769768468,0.980367855
Alan Anderson,anderal01,2014,RS,BRK,3440,1773,-0.606505116,-0.346459037,-0.952964152,-1.127748335,0.602834166,-0.524914169,-0.760787267,-0.147230036,-0.908017302,1.655408394,1.655408394,0,-0.574544507,-0.837873626,-1.412418133,-0.622888415
Alan Anderson,anderal01,2015,PO,BRK,294,142,5.416966826,-0.200207418,5.216759407,7.018321552,14.20040046,21.21872201,6.099955584,2.807100395,8.907055979,0.891150838,0,0.891150838,4.914817833,0.816190966,5.731008798,2.230143516
Alan Anderson,anderal01,2015,RS,BRK,3476,1744,-0.199943899,0.59212103,0.392177131,-3.136991327,3.979487587,0.84249626,-0.811013026,1.357146906,0.546133881,2.936771399,2.936771399,0,-0.792476408,0.617110596,-0.175365812,0.127790871
Alan Anderson,anderal01,2016,RS,WAS,403,192,0.920825461,-4.373959275,-3.453133814,-0.337935123,4.426107631,4.088172508,0.724463278,-2.814989106,-2.090525828,0.064595784,0.064595784,0,0.076368866,-2.585382156,-2.50901329,-0.00794136
Alan Anderson,anderal01,2017,RS,LAC,623,308,-1.742269431,-5.807475042,-7.549744473,-1.520250449,-2.546386746,-4.066637195,-1.813429295,-5.492343947,-7.305773242,-0.710220716,-0.710220716,0,-1.750969308,-4.771660182,-6.52262949,-0.778364409
Alan Williams,willial03,2016,RS,PHO,155,68,0.878318095,2.590803555,3.46912165,5.968804492,-1.812510173,4.156294319,2.047694894,1.847167433,3.894862326,0.23429369,0.23429369,0,0.694569542,1.027615577,1.722185119,1.593421688
Alan Williams,willial03,2017,RS,PHO,1517,708,-0.771224603,2.685368741,1.914144137,-0.315041315,2.692121467,2.377080153,-0.687596784,2.904448674,2.21685189,1.802555331,1.802555331,0,-1.63125308,2.522392674,0.891139594,0.460409589
Alan Williams,willial03,2018,RS,PHO,142,70,-5.63699418,1.98869502,-3.64829916,-7.652680521,11.97986083,4.327180307,-6.342906258,4.25995361,-2.082952648,0.024453194,0.024453194,0,-3.797397237,2.171535849,-1.625861388,2.624362472
Alan Williams,willial03,2019,RS,BRK,60,26,7.84597489,11.6338741,19.47984899,7.784584705,10.16325071,17.94783542,8.388823854,12.08622974,20.4750536,0.308987804,0.308987804,0,8.828079108,6.118116482,14.94619559,0.298650805
Alec Burks,burksal01,2014,RS,UTA,4280,2193,1.572130061,-1.184526252,0.387603809,-2.420383956,1.328664962,-1.091718994,0.886985921,-0.674503918,0.212482003,3.30668063,3.30668063,0,0.184383696,-0.228373578,-0.043989882,-0.229974543
Alec Burks,burksal01,2015,RS,UTA,1719,899,0.460499259,-2.809767946,-2.349268687,-0.102145963,-6.076216798,-6.178362761,0.389829129,-3.678499444,-3.288670316,-0.246138872,-0.246138872,0,-0.063235911,-1.860615376,-1.923851287,-0.362094248
Alec Burks,burksal01,2016,RS,UTA,1588,797,0.345475158,-2.043691651,-1.698216493,-1.761391526,2.946563403,1.185171877,-0.066691525,-1.155990135,-1.22268166,0.619269305,0.619269305,0,-0.128644691,-1.063345325,-1.191990016,-0.280554222
Alec Burks,burksal01,2017,RS,UTA,1309,653,-1.127692696,-0.534968445,-1.662661141,-1.968323662,-0.331397654,-2.299721316,-1.382040284,-0.572243374,-1.954283659,0.264954934,0.264954934,0,-1.599485572,-0.860467645,-2.459953217,-0.054169538
Alec Burks,burksal01,2018,PO,UTA,257,120,6.190894658,-5.23478197,0.956112687,5.706355713,2.377226085,8.083581799,6.477194342,-4.045653851,2.43154049,0.330776896,0,0.330776896,3.958253163,-4.1141409,-0.155887738,1.071359638
Alec Burks,burksal01,2018,RS,UTA,2163,1059,-0.267196502,-0.87615239,-1.143348892,-1.599262439,-1.14154377,-2.740806208,-0.55899901,-1.045212315,-1.604211325,0.616042334,0.616042334,0,-0.840405366,-0.697957377,-1.538362743,-0.485405241
Alec Burks,burksal01,2019,RS,CLE,1993,979,-0.274657761,-1.086901504,-1.361559266,-2.643253263,-2.450930803,-5.094184066,-0.741538255,-1.341903166,-2.083441421,0.330215861,0.330215861,0,-0.077129012,-1.448606748,-1.52573576,-0.832814605
Alec Burks,burksal01,2019,RS,SAC,281,127,-3.207523296,0.588688745,-2.618834551,-2.024844227,-0.142153956,-2.166998183,-3.172064524,0.472759633,-2.699304891,0.003273155,0.003273155,0,-3.048468062,0.36862884,-2.679839222,-0.361612332
